Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"George Springer","TOR",6,23,0,2,3,0,0.130434782,0.086956521,0.15,0.277777777,0.25,0.347826086,0.4,0.3406764113384744,0.2824611275092415,117.27373688517818,-0.4415957302553579,0.016906710801329605,-0.5610314533114433,0.03137688401809831,"George Springer",12856,543807
"Tyler Stephenson","CIN",6,23,1,2,1,0,0.217391304,0.260869565,0.166666667,0.181818181,0.166666666,0.347826086,0.333333333,0.3255283106928286,0.40854590318419715,98.77303642831062,-0.1044982559978962,-0.13807797685501313,-0.2635137876495719,0.031226648257410814,"Tyler Stephenson",17988,663886
"Starling Marte","KCR",2,8,0,1,0,0,0,0.5,0.125,0.5,0.25,0.25,0.375,0.275457926094532,0.20337499678134918,69.45153976865925,-0.07904639700427651,-0.36108387852287455,0.36378127336502075,0.030556446787129918,"Starling Marte",9241,516782
"Andrés Giménez","TOR",6,23,0,2,2,1,0.086956521,0.086956521,0,0.222222222,0.2,0.272727272,0.2,0.23010702566667038,0.2767910957336426,42.41484206519908,0.21938244719058275,-1.3091192115556651,0.7564111463725567,0.030498567455708357,"Andres Gimenez",19950,665926
"Junior Caminero","TBR",6,26,2,3,3,0,0.115384615,0.269230769,0.304347826,0.142857142,0.173913043,0.269230769,0.478260869,0.3291632922796103,0.3430617692378851,107.97386336019753,-0.041470039170235395,0.19778971565606204,-0.8713359348475933,0.029488568311595968,"Junior Caminero",28163,691406
"Kerry Carpenter","DET",6,19,1,1,3,0,0.105263157,0.315789473,0.25,0.333333333,0.25,0.368421052,0.5,0.38894804527885035,0.29321532186708954,149.08962402053345,-0.16798578714951873,0.9084071088809527,-1.330056456848979,0.02876936577422072,"Kerry Carpenter",25961,681481
"Kyle Tucker","LAD",6,26,0,3,3,1,0.192307692,0.192307692,0,0.25,0.2,0.346153846,0.2,0.27679899564156163,0.2975388467311859,72.100205204805,0.0808596673887223,-0.7823015796141988,0.26258643344044685,0.02857243982863664,"Kyle Tucker",18345,663656
"Henry Davis","PIT",4,15,0,0,0,0,0.066666666,0.266666666,0.071428571,0.3,0.214285714,0.266666666,0.285714285,0.25499924023946124,0.16428012847900392,55.422146960526334,0.061863642651587725,-0.7337971974133302,0.55083964811638,0.028444034931402167,"Henry Davis",29617,680779
"Lenyn Sosa","CHW",5,14,0,0,3,0,0,0.071428571,0.214285715,0.307692307,0.285714285,0.285714285,0.5,0.3422347179480961,0.3463571327073233,117.45674214239314,-0.033228261512704194,0.24881696158959554,-0.5372068360447884,0.023480310298158114,"Lenyn Sosa",22896,672820
"Scott Kingery","CHC",2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.20000000298023224,0.20000000298023224,0,0.0204656543611324,"Scott Kingery",17975,664068
"Aaron Judge","NYY",6,26,0,4,0,2,0.153846153,0.23076923,0.047619048,0.266666666,0.19047619,0.32,0.238095238,0.2747704005241394,0.38215232372283936,73.18468210623568,0.3573409141972661,-0.44726609937116646,-0.32358428835868835,0.019531601053952817,"Aaron Judge",15640,592450
"Chase DeLauter","CLE",7,28,0,3,4,0,0.178571428,0.107142857,0.136363637,0.2,0.181818181,0.321428571,0.318181818,0.2981661281415394,0.34735749449048725,89.08137151130117,0.058989902725443244,-0.2938304555002308,-0.5559643974993378,0.019023457234323388,"Chase DeLauter",32127,800050
"Eli White","ATL",2,5,0,0,2,0,0,0,0.25,0.2,0.25,0.2,0.5,0.258762264251709,0.3285999894142151,59.288574074040284,-0.00010779573858599178,-0.2423243909299713,0.26300900243222713,0.01783854201171818,"Eli White",19346,642201
"Brett Sullivan","COL",4,12,0,0,1,0,0,0.083333333,0.166666666,0.272727272,0.25,0.25,0.416666666,0.2914562275012334,0.29775000363588333,67.73360628778676,0.09561218274757266,-0.3651207449542878,0.16261053830385208,0.01701009242786925,"Brett Sullivan",18217,664954
"Shea Langeliers","ATH",5,24,0,3,2,0,0,0.208333333,0.083333334,0.368421052,0.291666666,0.291666666,0.375,0.2973701283335686,0.2877083339650805,84.4866171895825,-0.061830224469304085,-0.491510350853733,-0.24168971367180347,0.015814186743298618,"Shea Langeliers",25816,669127
"Brendan Donovan","SEA",4,13,1,1,1,0,0.153846153,0.23076923,0.272727273,0.142857142,0.181818181,0.307692307,0.454545454,0.34175997972488403,0.175184921003305,124.01189767582738,0.012909703655168414,0.37315419815640605,-0.7378862595651299,0.011883292977912283,"Brendan Donovan",24679,680977
"Christian Koss","SFG",2,4,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.5,0.32345283031463623,0.2499999962747097,104.59578399051213,0.0035579694667831063,0.025432421173611792,-0.03639964526519179,0.011455280125134868,"Christian Koss",27653,683766
"Seiya Suzuki","CHC",2,8,0,0,0,0,0.125,0.25,0,0.4,0.285714285,0.375,0.285714285,0.31639716029167175,0.27490025758743286,99.36901089952683,-0.020776526111148996,-0.026783135923242187,-0.1086203120648861,0.011299473769729007,"Seiya Suzuki",30116,673548
"Alek Thomas","ARI",4,15,0,2,1,1,0.066666666,0.133333333,0.076923077,0.181818181,0.153846153,0.266666666,0.23076923,0.24390708208084105,0.2546592672665914,49.0271546634409,0.03577870363369584,-0.8740250256996223,0.5089250802993774,0.009805718593342234,"Alek Thomas",23792,677950
"Geraldo Perdomo","ARI",6,26,0,4,2,2,0.269230769,0.115384615,0,0.133333333,0.125,0.36,0.125,0.2720006370544434,0.36337656021118164,67.47412937038814,0.35359967360273004,-0.6526826757336399,-0.05498019605875015,0.009340074162861228,"Geraldo Perdomo",22799,672695
"Isaac Paredes","HOU",4,17,0,2,1,0,0.058823529,0.176470588,0,0.272727272,0.214285714,0.352941176,0.214285714,0.28988051765105305,0.2848574203603408,82.85464851095091,-0.029896872816607356,-0.36627119082947385,-0.1791322659701109,0.0085357151176719,"Isaac Paredes",20036,670623
"Logan O'Hoppe","LAA",6,23,0,3,3,0,0.217391304,0.173913043,0,0.23076923,0.1875,0.391304347,0.1875,0.30566919627396955,0.38685639526533044,91.7678820755491,-0.20375066297128797,-0.4222584582744532,-0.3509347289800644,0.007936706291478551,"Logan O'Hoppe",24729,681351
"Santiago Espinal","LAD",3,7,0,1,2,0,0,0,0.142857143,0.285714285,0.285714285,0.285714285,0.428571428,0.3148090583937509,0.3770000083105905,97.05862242391295,0.0020537249511107802,-0.02244629251639138,-0.12446078023640439,0.006977943446548426,"Santiago Espinal",19997,669289
"Jared Oliva","SFG",2,3,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.30328402916590375,0.31533334652582806,91.35241322416694,-0.0069074914790689945,-0.037777287530040254,0.007363292912486941,0.0063209414356111835,"Jared Oliva",19968,666931
"Ronny Mauricio","NYM",2,4,0,0,1,0,0,0.5,0,0.5,0.25,0.25,0.25,0.2274630218744278,0.21150000765919685,42.46304748863618,-0.0069074914790689945,-0.28076485546011093,0.21788250654935837,0.006142895200974415,"Ronny Mauricio",23698,677595
"Carson Benge","NYM",5,19,0,1,0,2,0.157894736,0.210526315,0,0.25,0.1875,0.315789473,0.1875,0.255998714974052,0.30908452837090744,61.20034183777064,0.40350733790546656,-0.4736935792178639,-0.06150025315582752,0.004977842550211432,"Carson Benge",35177,701807
"Nick Castellanos","SDP",5,20,0,1,5,0,0.1,0.1,0.111111111,0.3125,0.277777777,0.35,0.388888888,0.3172974743341145,0.45658957958221436,101.88304301117934,-0.10641444474458694,-0.061601053280844864,-0.5215982478111982,0.003209910271293144,"Nick Castellanos",11737,592206
"Jose Fernandez","ARI",6,20,0,4,2,1,0,0.25,0.05,0.4,0.3,0.3,0.35,0.292153587937355,0.19190000146627426,80.70709243101682,0.017106035258620977,-0.44203409814765465,-0.15954099595546722,0.0013295471574304926,"Jose Fernandez",28020,699912
"Leody Taveras","BAL",5,13,0,1,1,0,0,0.307692307,0.083333333,0.375,0.25,0.25,0.333333333,0.2594596246878306,0.19958332801858583,63.13905593580992,0.09489267598837614,-0.458122847420688,-0.011585084721446037,0.0011412937045361116,"Leody Taveras",18900,665750
"Kenley Jansen","DET",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kenley Jansen",3096,445276
"Max Scherzer","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Max Scherzer",3137,453286
"Huascar Brazobán","NYM",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Huascar Brazoban",6107,623211
"Albert Suárez","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Albert Suarez",6175,544150
"Craig Kimbrel","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Craig Kimbrel",6655,518886
"Martín Pérez","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Martin Perez",6902,527048
"Luis García","NYM",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Garcia",6984,472610
"Fernando Cruz","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Fernando Cruz",7048,518585
"Nathan Eovaldi","TEX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nathan Eovaldi",9132,543135
"Patrick Corbin","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Patrick Corbin",9323,571578
"Miles Mikolas","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Miles Mikolas",9803,571945
"Brooks Raley","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brooks Raley",10061,548384
"Caleb Thielbar","CHC",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Caleb Thielbar",10078,573204
"Aroldis Chapman","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aroldis Chapman",10233,547973
"Chris Sale","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Sale",10603,519242
"Jacob deGrom","TEX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jacob deGrom",10954,594798
"Robbie Ray","SFG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Robbie Ray",11486,592662
"Jameson Taillon","CHC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jameson Taillon",11674,592791
"Taijuan Walker","PHI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taijuan Walker",11836,592836
"Chris Martin","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Martin",11847,455119
"Jason Adam","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jason Adam",11861,592094
"Chris Bassitt","BAL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Bassitt",12304,605135
"Colin Rea","CHC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Colin Rea",12317,607067
"Seth Lugo","KCR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Seth Lugo",12447,607625
"Blake Treinen","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Blake Treinen",12572,595014
"Adrian Houser","SFG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adrian Houser",12718,605288
"Nick Martinez","TBR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Martinez",12730,607259
"Sonny Gray","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sonny Gray",12768,543243
"Shawn Armstrong","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shawn Armstrong",12857,542888
"Eduardo Rodriguez","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eduardo Rodriguez",13164,593958
"Danny Coulombe","BOS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Danny Coulombe",13293,543056
"Hoby Milner","CHC",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hoby Milner",13346,571948
"Steven Matz","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Steven Matz",13361,571927
"Pierce Johnson","CIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pierce Johnson",13435,572955
"Taylor Rogers","MIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taylor Rogers",13449,573124
"Lucas Sims","CHW",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lucas Sims",13470,608371
"Steven Okert","HOU",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Steven Okert",13580,595345
"Jakob Junis","TEX",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jakob Junis",13619,596001
"Clay Holmes","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Clay Holmes",13649,605280
"Max Fried","NYY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Max Fried",13743,608331
"Matt Strahm","KCR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Strahm",13799,621381
"Paul Sewald","ARI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paul Sewald",13892,623149
"Brent Suter","LAA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brent Suter",13942,608718
"Michael Wacha","KCR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lance McCullers Jr.",14120,621121
"Wandy Peralta","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Wandy Peralta",14295,593974
"Joel Payamps","ATL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joel Payamps",14332,606303
"Tyler Glasnow","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Glasnow",14374,607192
"Anthony Banda","MIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Banda",14706,607455
"Edwin Díaz","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Edwin Diaz",14710,621242
"Paul Blackburn","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paul Blackburn",14739,621112
"Emilio Pagán","CIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Emilio Pagan",14771,641941
"Kyle Farmer","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Farmer",14813,571657
"Michael Lorenzen","COL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Lorenzen",14843,547179
"Joe Mantiply","TOR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Mantiply",14857,573009
"Sam Moll","CIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sam Moll",14874,594580
"Scott Barlow","ATH",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Scott Barlow",14993,605130
"Kyle Finnegan","DET",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Finnegan",15009,640448
"Germán Márquez","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"German Marquez",15038,608566
"Tim Mayza","PHI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tim Mayza",15042,641835
"Austin Voth","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Austin Voth",15047,608723
"Drew Anderson","DET",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Drew Anderson",15130,623454
"Justin Topa","MIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Topa",15145,623437
"Cole Sulser","TBR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Sulser",15256,642121
"Nick Pivetta","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Pivetta",15454,601713
"Antonio Senzatela","COL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Antonio Senzatela",15488,622608
"Hunter Harvey","CHC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hunter Harvey",15507,640451
"Tyler Rogers","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Rogers",15541,643511
"Mark Leiter Jr.","ATH",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mark Leiter Jr.",15551,643410
"Luis Castillo","SEA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Castillo",15689,622491
"Brad Keller","PHI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brad Keller",15734,641745
"Devin Williams","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Devin Williams",15816,642207
"Zack Littell","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zack Littell",15823,641793
"Sean Manaea","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sean Manaea",15873,640455
"Luis Severino","ATH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Severino",15890,622663
"Ryne Stanek","STL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryne Stanek",15947,592773
"Jordan Romano","LAA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jordan Romano",16122,605447
"Aaron Nola","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Nola",16149,605400
"Brandon Woodruff","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Woodruff",16162,605540
"Kyle Freeland","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Freeland",16256,607536
"Aaron Bummer","ATL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Bummer",16258,607481
"Ryan Borucki","SFG",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Borucki",16350,621366
"Tyler Mahle","SFG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Mahle",16358,641816
"Reynaldo López","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Reynaldo Lopez",16400,625643
"Foster Griffin","WSN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Foster Griffin",16432,656492
"Ryan Yarbrough","NYY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Yarbrough",16502,642232
"Bryan Abreu","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Abreu",16609,650556
"Ryan Thompson","ARI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Thompson",16647,657044
"Tim Hill","NYY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tim Hill",16814,657612
"Brennan Bernardino","COL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brennan Bernardino",16835,657514
"Luke Weaver","NYM",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luke Weaver",16918,596133
"Sean Newcomb","CHW",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sean Newcomb",16943,656794
"Grant Holmes","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Grant Holmes",16944,656550
"Tanner Banks","PHI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Banks",16990,621383
"Raisel Iglesias","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Raisel Iglesias",17130,628452
"Gabe Speier","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gabe Speier",17170,642100
"Jalen Beeks","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jalen Beeks",17192,656222
"Ranger Suarez","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ranger Suarez",17277,624133
"Framber Valdez","DET",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Framber Valdez",17295,664285
"Matt Gage","SFG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Gage",17381,657424
"Erick Fedde","CHW",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Erick Fedde",17425,607200
"Jeff Hoffman","TOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jeff Hoffman",17432,656546
"Jack Flaherty","DET",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jack Flaherty",17479,656427
"Jimmy Herget","COL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jimmy Herget",17556,623474
"JT Brubaker","SFG",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"JT Brubaker",17578,664141
"Tanner Scott","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Scott",17586,656945
"Mitch Keller","PIT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mitch Keller",17594,656605
"Cristian Javier","HOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cristian Javier",17606,664299
"Taylor Clarke","ARI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taylor Clarke",17611,664199
"Justin Lawrence","PIT",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Lawrence",17639,664875
"Jeffrey Springs","ATH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jeffrey Springs",17677,605488
"Trevor Megill","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor Megill",17722,656730
"Tyler Alexander","TEX",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Alexander",17735,641302
"José Alvarado","PHI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Alvarado",17780,621237
"Dennis Santana","PIT",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dennis Santana",17878,642701
"Brock Burke","CIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brock Burke",17968,656271
"Logan Webb","SFG",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Logan Webb",17995,657277
"Pete Fairbanks","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pete Fairbanks",17998,664126
"Phil Maton","CHC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Phil Maton",18064,664208
"Ryan Helsley","BAL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Helsley",18138,664854
"Tyler Kinley","ATL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Kinley",18297,641755
"Victor Robles","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Victor Robles",18363,645302
"Michael Soroka","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Soroka",18383,647336
"Enyel De Los Santos","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Enyel De Los Santos",18403,660853
"José Urquidy","PIT",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Urquidy",18413,664353
"Dylan Cease","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dylan Cease",18525,656302
"Enmanuel De Jesus","DET",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Enmanuel De Jesus",18554,646241
"Jake Woodford","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jake Woodford",18674,663765
"Freddy Peralta","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sandy Alcantara",18684,645261
"Kolby Allard","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kolby Allard",18694,663465
"Tommy Nance","TOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tommy Nance",19178,667297
"Jesse Scholtens","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jesse Scholtens",19205,669947
"Lake Bachar","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lake Bachar",19222,669199
"Seranthony Domínguez","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Seranthony Dominguez",19249,622554
"Jacob Webb","CHC",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jacob Webb",19274,657097
"Zac Gallen","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zac Gallen",19291,668678
"Eric Lauer","TOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eric Lauer",19316,641778
"Matt Festa","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Festa",19330,670036
"Richard Lovelady","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Richard Lovelady",19337,663992
"Lucas Erceg","KCR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lucas Erceg",19360,668674
"Walker Buehler","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Walker Buehler",19374,621111
"Yohan Ramírez","PIT",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yohan Ramirez",19444,670990
"Shaun Anderson","LAA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shaun Anderson",19453,641312
"Aaron Civale","ATH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Civale",19479,650644
"David Bednar","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"David Bednar",19569,670280
"JoJo Romero","STL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"JoJo Romero",19574,668941
